,benzina_eur_l,diesel_eur_l
2021-11-01,0.84077,0.84265
2021-11-08,0.87318,0.85356
2021-11-15,0.88403,0.85365
2021-11-22,0.84109,0.83221
2021-11-29,0.8303400000000001,0.8429800000000001
2021-12-06,0.75294,0.7709600000000001
2021-12-13,0.7959700000000001,0.79247
2021-12-20,0.7852,0.79246
2021-12-27,0.800025,0.79693
2022-01-03,0.8148500000000001,0.8014
2022-01-10,0.81486,0.83368
2022-01-17,0.82521,0.83328
2022-01-24,0.84656,0.85462
2022-01-31,0.8574400000000001,0.8655
2022-02-07,0.86791,0.87597
2022-02-14,0.88979,0.8871
2022-02-21,0.90071,0.88727
2022-02-28,0.93288,0.9409400000000001
2022-03-07,1.0307,1.10327
2022-03-14,1.03071,1.09253
2022-03-21,1.00912,1.13545
2022-03-28,1.07389,1.27552
2022-04-04,1.04174,1.10358
2022-04-11,0.9881,1.06071
2022-04-18,1.01488,1.114365
2022-04-25,1.04166,1.16802
2022-05-02,1.11694,1.23254
2022-05-09,1.1385399999999999,1.2218900000000001
2022-05-16,1.14878,1.16759
2022-05-23,1.2241099999999998,1.12467
2022-05-30,1.29975,1.20028
2022-06-06,1.4073099999999998,1.30784
2022-06-13,1.36417,1.38299
2022-06-20,1.32026,1.4111300000000002
2022-06-27,1.3198800000000002,1.37848
2022-07-04,1.2771700000000001,1.29276
2022-07-11,1.23377,1.2601099999999998
2022-07-18,1.16894,1.25976
2022-07-25,1.12574,1.21654
2022-08-01,1.1471099999999999,1.2271500000000002
2022-08-08,1.0403900000000001,1.14199
2022-08-15,1.0645,1.1403299999999998
2022-08-22,1.06454,1.21568
2022-08-29,1.06441,1.28007
2022-09-05,1.00008,1.21578
2022-09-12,0.9677899999999999,1.17273
2022-09-19,0.9999600000000001,1.10806
2022-09-26,0.9946900000000001,1.1506800000000001
2022-10-03,1.02157,1.18347
2022-10-10,1.0751,1.30149
2022-10-17,1.1289500000000001,1.33384
2022-10-24,1.0428199999999999,1.32298
2022-10-31,1.03124,1.2682
2022-11-07,1.06421,1.26907
2022-11-14,1.02135,1.17246
2022-11-21,0.95688,1.08649
2022-11-28,0.91398,1.04361
2022-12-05,0.92471,1.0543399999999998
2022-12-12,0.8492999999999999,0.94664
2022-12-19,0.84926,0.9993
2022-12-26,0.8306399999999999,1.01084
2023-01-02,0.91349,1.02092
2023-01-09,0.89413,1.01447
2023-01-16,0.94768,1.06799
2023-01-23,0.9691799999999999,1.06798
2023-01-30,0.99082,1.06812
2023-02-06,0.94717,0.99218
2023-02-13,0.92502,0.95925
2023-02-20,0.9468,0.95956
2023-02-27,0.92575,0.92777
2023-03-06,0.94729,0.9815499999999999
2023-03-13,0.94702,0.93829
2023-03-20,0.91471,0.90598
2023-03-27,0.9675900000000001,0.91592
2023-04-03,0.96773,0.88385
2023-04-10,0.97839,0.89451
2023-04-17,0.96753,0.88366
2023-04-24,0.9244600000000001,0.85134
2023-05-01,0.9458300000000001,0.84051
2023-05-08,0.8929400000000001,0.78753
2023-05-15,0.89297,0.7983
2023-05-22,0.9143600000000001,0.81971
2023-05-29,0.9249299999999999,0.8088099999999999
2023-06-05,0.9142899999999999,0.8089
2023-06-12,0.9245800000000001,0.82998
2023-06-19,0.91412,0.8495499999999999
2023-06-26,0.90601,0.8586
2023-07-03,0.89515,0.84775
2023-07-10,0.90536,0.86872
2023-07-17,0.9269299999999999,0.8902899999999999
2023-07-24,0.94828,0.9008999999999999
2023-07-31,1.00176,0.95439
2023-08-07,0.99121,0.99752
2023-08-14,1.0019500000000001,1.02543
2023-08-21,1.02329,1.01457
2023-08-28,1.04468,1.02522
2023-09-04,1.02325,1.02527
2023-09-11,1.01177,1.03524
2023-09-18,1.0336500000000002,1.12151
2023-09-25,1.0333800000000002,1.09976
2023-10-02,1.03318,1.09955
2023-10-09,0.96901,1.04612
2023-10-16,0.92584,1.0243699999999998
2023-10-23,0.97891,1.05595
2023-10-30,0.96813,1.02373
2023-11-06,0.94735,1.01372
2023-11-13,0.91504,0.9492200000000001
2023-11-20,0.88326,0.94964
2023-11-27,0.87266,0.94978
2023-12-04,0.87254,0.9282
2023-12-11,0.84036,0.88744
2023-12-18,0.8405199999999999,0.8876000000000001
2023-12-25,0.86186,0.9196599999999999
2024-01-01,0.8627,0.90985
2024-01-08,0.86599,0.90665
2024-01-15,0.87701,0.9176799999999999
2024-01-22,0.88779,0.92847
2024-01-29,0.92055,0.96125
2024-02-05,0.8988200000000001,0.96097
2024-02-12,0.92043,0.9933200000000001
2024-02-19,0.9419,0.99333
2024-02-26,0.9205,0.91827
2024-03-04,0.9312699999999999,0.89685
2024-03-11,0.92038,0.91815
2024-03-18,0.94157,0.91789
2024-03-25,0.96287,0.91774
2024-04-01,0.9842738205365403,0.9176956387671105
2024-04-08,0.9842078451349975,0.9390835724052872
2024-04-15,0.9947725384017372,0.9282095273838565
2024-04-22,0.9946525497554112,0.9066541580111238
2024-04-29,0.9951059921427711,0.8995588688808142
2024-05-06,0.9628229363579082,0.8887369451259569
2024-05-13,0.951855028951319,0.8992333261848596
2024-05-20,0.9518167562423772,0.8884748897615633
2024-05-27,0.9409935807234083,0.8883796352135516
2024-06-03,0.9306341332618315,0.8887250301649016
2024-06-10,0.9198841698841699,0.8672511797511796
2024-06-17,0.9304719649343859,0.9100170234440973
2024-06-24,0.9305967047846313,0.9315887549770087
2024-07-01,0.9735875365350067,0.953127932856032
2024-07-08,0.984313410023329,0.953127932856032
2024-07-15,0.9732221835044362,0.9206047122523924
2024-07-22,0.9635725199024313,0.8980888305143807
